,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
69965,Marc Chagall,1969,symbolic painting,576.0,768.0,555550.0,wikiart,Surrealism,Artist and His Wife,train_and_test,True,59240.jpg
69966,Marc Chagall,c.1923,illustration,576.0,768.0,174499.0,wikiart,Naïve Art (Primitivism),Tchitchikov's dreams,train_and_test,True,46175.jpg
69967,Marc Chagall,c.1923,illustration,576.0,768.0,312855.0,wikiart,Naïve Art (Primitivism),Sobakevich near armchair,train_and_test,True,78583.jpg
69969,Marc Chagall,1918,landscape,576.0,768.0,374952.0,wikiart,Naïve Art (Primitivism),Summer House Backyard,train_and_test,False,53287.jpg
69970,Marc Chagall,c.1923,illustration,576.0,768.0,281176.0,wikiart,Naïve Art (Primitivism),Sobakevitch ,train_and_test,True,15927.jpg
69971,Marc Chagall,1963,genre painting,576.0,768.0,231295.0,wikiart,Naïve Art (Primitivism),Itinerant players,train_and_test,True,64249.jpg
69973,Marc Chagall,1943,symbolic painting,576.0,768.0,439717.0,wikiart,Surrealism,Hour between Wolf and Dog (Betwenn Darkness and Light),train_and_test,True,95085.jpg
69974,Marc Chagall,1984,genre painting,576.0,768.0,701972.0,wikiart,Surrealism,Great Circus,train_and_test,True,93108.jpg
69975,Marc Chagall,c.1923,illustration,576.0,768.0,348562.0,wikiart,Naïve Art (Primitivism),Manilov and Chichikov on the threshold,train_and_test,False,73795.jpg
69976,Marc Chagall,1962,genre painting,576.0,768.0,302868.0,wikiart,Naïve Art (Primitivism),On the tramp,train_and_test,True,24328.jpg
69977,Marc Chagall,c.1923,illustration,576.0,768.0,324662.0,wikiart,Naïve Art (Primitivism),Uncle Mitiai & Uncle Miniai ,train_and_test,True,68139.jpg
69978,Marc Chagall,c.1923,illustration,576.0,768.0,264551.0,wikiart,Naïve Art (Primitivism),Madame Korobotchka,train_and_test,False,1597.jpg
69979,Marc Chagall,1976,religious painting,576.0,768.0,425190.0,wikiart,Surrealism,Holy Family,train_and_test,False,27933.jpg
69980,Marc Chagall,1962,mythological painting,576.0,768.0,557990.0,wikiart,Naïve Art (Primitivism),The Blue Nymph,train_and_test,True,84435.jpg
69981,Marc Chagall,c.1973,genre painting,576.0,768.0,475951.0,wikiart,Surrealism,Artist and His Model,train_and_test,False,68351.jpg
69982,Marc Chagall,1969,literary painting,576.0,768.0,485984.0,wikiart,Naïve Art (Primitivism),The 'Antilopa' Passengers,train_and_test,False,78113.jpg
69983,Marc Chagall,c.1923,illustration,576.0,768.0,298365.0,wikiart,Naïve Art (Primitivism),The house painters ,train_and_test,False,25582.jpg
69984,Marc Chagall,1962,symbolic painting,576.0,768.0,672210.0,wikiart,Naïve Art (Primitivism),The trap ,train_and_test,True,75625.jpg
70009,Marc Chagall,1961,sketch and study,758.0,583.0,35215.0,wikiart,Surrealism,Paradise,train_and_test,True,78731.jpg
70010,Marc Chagall,1960,sketch and study,758.0,583.0,92763.0,wikiart,Surrealism,Song of Songs III,train_and_test,False,28238.jpg
70011,Marc Chagall,1951,sketch and study,758.0,583.0,63529.0,wikiart,Surrealism,Paradise,train_and_test,False,16556.jpg
70012,Marc Chagall,1957,religious painting,758.0,583.0,78480.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,54735.jpg
70059,Marc Chagall,1929,nude painting (nu),738.0,598.0,83761.0,wikiart,Surrealism,The Woman and the Roses,train_and_test,True,43183.jpg
70069,Marc Chagall,1958,sketch and study,758.0,582.0,75527.0,wikiart,Surrealism,"Study to ""Song of Songs IV""",train_and_test,True,12302.jpg
70071,Marc Chagall,1956,religious painting,758.0,582.0,40987.0,wikiart,Naïve Art (Primitivism),Biblical subject,train_and_test,True,74350.jpg
70073,Marc Chagall,c.1963,sketch and study,758.0,582.0,94148.0,wikiart,Surrealism,The Jacob's Dream,train_and_test,True,13233.jpg
70136,Marc Chagall,c.1963,sketch and study,758.0,581.0,59378.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,20795.jpg
70242,Marc Chagall,c.1923,illustration,572.0,768.0,163596.0,wikiart,Naïve Art (Primitivism),The over-flowing table ,train_and_test,True,89599.jpg
70244,Marc Chagall,1959,sketch and study,572.0,768.0,116787.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,True,7322.jpg
70246,Marc Chagall,1963,self-portrait,572.0,768.0,229096.0,wikiart,Naïve Art (Primitivism),Self-portrait,train_and_test,True,38481.jpg
70248,Marc Chagall,c.1914,portrait,572.0,768.0,115384.0,wikiart,Naïve Art (Primitivism),A jew,train_and_test,False,65090.jpg
70297,Marc Chagall,1954,cityscape,627.0,700.0,87907.0,wikiart,Surrealism,Red Roofs ,train_and_test,True,73337.jpg
70302,Marc Chagall,1958,sketch and study,758.0,579.0,85909.0,wikiart,Surrealism,Song of Songs IV,train_and_test,False,97208.jpg
70333,Marc Chagall,1914,genre painting,571.0,768.0,142661.0,wikiart,Naïve Art (Primitivism),Barber's Shop (Uncle Zusman),train_and_test,True,48149.jpg
70373,Marc Chagall,c.1964,sketch and study,758.0,578.0,61101.0,wikiart,Naïve Art (Primitivism),Abraham and three Angels,train_and_test,True,7318.jpg
70375,Marc Chagall,c.1956,religious painting,758.0,578.0,94540.0,wikiart,Naïve Art (Primitivism),"The people of Israel leaving Egypt (Exiode, XIII, 18 22)",train_and_test,True,77711.jpg
70380,Marc Chagall,1912,symbolic painting,584.0,750.0,67824.0,wikiart,Cubism,The Holy Coachman,train_and_test,False,67928.jpg
70407,Marc Chagall,c.1923,illustration,570.0,768.0,139706.0,wikiart,Naïve Art (Primitivism),Kopeikin and Napoléon,train_and_test,True,87800.jpg
70436,Marc Chagall,1917,portrait,547.0,800.0,51664.0,wikiart,Cubism,Grey Lovers,train_and_test,True,4104.jpg
70487,Marc Chagall,c.1923,illustration,569.0,768.0,185420.0,wikiart,Naïve Art (Primitivism),Chichikov shaves,train_and_test,True,35934.jpg
70488,Marc Chagall,c.1923,illustration,569.0,768.0,142327.0,wikiart,Naïve Art (Primitivism),Banquet at the Police Chief's House ,train_and_test,True,75251.jpg
70571,Marc Chagall,1963,genre painting,568.0,768.0,219001.0,wikiart,Naïve Art (Primitivism),Wandering Musicians ,train_and_test,False,78394.jpg
70643,Marc Chagall,1914,portrait,581.0,750.0,59437.0,wikiart,Cubism,Jew in Green,train_and_test,True,72225.jpg
70663,Marc Chagall,1966,religious painting,670.0,650.0,98318.0,wikiart,Naïve Art (Primitivism),The sacrifice of Isaac,train_and_test,True,34244.jpg
70685,Marc Chagall,1943,symbolic painting,544.0,800.0,81465.0,wikiart,Surrealism,The Juggler,train_and_test,True,65337.jpg
70732,Marc Chagall,1929,still life,580.0,750.0,96284.0,wikiart,Surrealism,Fruits and Flowers ,train_and_test,True,14371.jpg
70744,Marc Chagall,c.1923,illustration,566.0,768.0,166853.0,wikiart,Naïve Art (Primitivism),Tchitchikov's father educates him,train_and_test,True,63491.jpg
70746,Marc Chagall,c.1923,illustration,566.0,768.0,140583.0,wikiart,Naïve Art (Primitivism),Proshka,train_and_test,False,33942.jpg
70796,Marc Chagall,1960,sketch and study,758.0,573.0,43558.0,wikiart,Surrealism,Song of Songs III,train_and_test,False,28472.jpg
70798,Marc Chagall,c.1963,sketch and study,758.0,573.0,102991.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,57662.jpg
70799,Marc Chagall,1964,religious painting,758.0,573.0,132246.0,wikiart,Naïve Art (Primitivism),Crucifixion,train_and_test,True,39051.jpg
70829,Marc Chagall,1963,genre painting,565.0,768.0,156910.0,wikiart,Naïve Art (Primitivism),Acrobat with bouquet,train_and_test,True,71803.jpg
70900,Marc Chagall,c.1923,illustration,564.0,768.0,112267.0,wikiart,Naïve Art (Primitivism),Selifan interrupts Petrouchka cleaning ,train_and_test,True,26115.jpg
70901,Marc Chagall,c.1923,illustration,564.0,768.0,157052.0,wikiart,Naïve Art (Primitivism),Revelations of Nozdryov,train_and_test,True,73519.jpg
70902,Marc Chagall,c.1923,illustration,564.0,768.0,178691.0,wikiart,Naïve Art (Primitivism),Pliushkin's room,train_and_test,True,86473.jpg
70920,Marc Chagall,c.1963,sketch and study,758.0,571.0,103491.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,23600.jpg
70972,Marc Chagall,c.1923,illustration,563.0,768.0,136756.0,wikiart,Naïve Art (Primitivism),Gogol and Chagall,train_and_test,True,100003.jpg
70973,Marc Chagall,1914,still life,563.0,768.0,119119.0,wikiart,Naïve Art (Primitivism),Clock,train_and_test,True,18268.jpg
70978,Marc Chagall,1914,genre painting,563.0,768.0,221842.0,wikiart,Expressionism,Wandering Jew,train_and_test,True,84535.jpg
71064,Marc Chagall,c.1965,sketch and study,758.0,569.0,148317.0,wikiart,Surrealism,"Study to ""Song of Songs V""",train_and_test,False,50286.jpg
71065,Marc Chagall,c.1963,sketch and study,758.0,569.0,258012.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,81629.jpg
71066,Marc Chagall,1961,sketch and study,758.0,569.0,84675.0,wikiart,Surrealism,Adam and Eve expelled from Paradise,train_and_test,True,33410.jpg
71083,Marc Chagall,1981,symbolic painting,539.0,800.0,97759.0,wikiart,Surrealism,Artist's Reminiscence,train_and_test,True,26837.jpg
71195,Marc Chagall,1954,symbolic painting,716.0,601.0,47136.0,wikiart,Surrealism,The Sky inflames,train_and_test,True,78478.jpg
71218,Marc Chagall,1961,religious painting,758.0,567.0,98547.0,wikiart,Surrealism,Paradise,train_and_test,True,71574.jpg
71288,Marc Chagall,1931,genre painting,572.0,750.0,76701.0,wikiart,Naïve Art (Primitivism),Equestrienne,train_and_test,True,46038.jpg
71350,Marc Chagall,1958,religious painting,758.0,565.0,189825.0,wikiart,Surrealism,Song of Songs IV,train_and_test,True,10559.jpg
71400,Marc Chagall,1968,sketch and study,557.0,768.0,113177.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,True,72812.jpg
71423,Marc Chagall,c.1965,sketch and study,758.0,564.0,35791.0,wikiart,Surrealism,Song of Songs V,train_and_test,True,68126.jpg
71431,Marc Chagall,1914,portrait,570.0,750.0,64080.0,wikiart,Expressionism,Newspaper Seller,train_and_test,True,78328.jpg
71478,Marc Chagall,1976,design,657.0,650.0,54662.0,wikiart,Naïve Art (Primitivism),Bushes and angel (sketch to vitrage in Chapelle des Cordeliers in Sarrebourg),train_and_test,True,48881.jpg
71625,Marc Chagall,c.1959,symbolic painting,558.0,763.0,55611.0,wikiart,Surrealism,A jew with Torah,train_and_test,True,87485.jpg
71668,Marc Chagall,1980,symbolic painting,554.0,768.0,403721.0,wikiart,Surrealism,Artist and His Bride,train_and_test,True,4941.jpg
71751,Marc Chagall,1973,sketch and study,553.0,768.0,76224.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,True,64741.jpg
71768,Marc Chagall,1972,symbolic painting,758.0,560.0,96484.0,wikiart,Naïve Art (Primitivism),Homage to Mozart,train_and_test,True,79748.jpg
71823,Marc Chagall,1968,genre painting,552.0,768.0,365692.0,wikiart,Surrealism,Fisherman's Family,train_and_test,True,84336.jpg
71964,Marc Chagall,c.1963,religious painting,650.0,650.0,78099.0,wikiart,Naïve Art (Primitivism),Moses receiving the Tablets of Law,train_and_test,True,98188.jpg
71965,Marc Chagall,c.1963,sketch and study,650.0,650.0,73994.0,wikiart,Naïve Art (Primitivism),Moses receiving the Tablets of Law,train_and_test,False,22270.jpg
71981,Marc Chagall,1966,religious painting,650.0,650.0,97825.0,wikiart,Naïve Art (Primitivism),Noah's Ark,train_and_test,True,44489.jpg
72040,Marc Chagall,1914,portrait,593.0,712.0,45593.0,wikiart,Expressionism,Wounded Soldier,train_and_test,True,9375.jpg
72042,Marc Chagall,1956,religious painting,758.0,557.0,84912.0,wikiart,Naïve Art (Primitivism),David,train_and_test,False,50006.jpg
72070,Marc Chagall,c.1963,sketch and study,649.0,650.0,106649.0,wikiart,Naïve Art (Primitivism),Noah's Ark,train_and_test,True,35773.jpg
72081,Marc Chagall,1981,self-portrait,549.0,768.0,394660.0,wikiart,Surrealism,Self Portrait with Bouquet,train_and_test,True,79916.jpg
72119,Marc Chagall,c.1965,religious painting,758.0,556.0,96036.0,wikiart,Surrealism,Song of Songs V,train_and_test,True,6012.jpg
72288,Marc Chagall,,illustration,758.0,554.0,65894.0,wikiart,Naïve Art (Primitivism),The Story of the Rooster. The little goat,train_and_test,True,22340.jpg
72289,Marc Chagall,c.1965,religious painting,758.0,554.0,93026.0,wikiart,Surrealism,Song of Songs V,train_and_test,True,96110.jpg
72290,Marc Chagall,,illustration,758.0,554.0,57252.0,wikiart,Naïve Art (Primitivism),The Story of the Rooster. The little goat,train_and_test,True,35190.jpg
72291,Marc Chagall,,illustration,758.0,554.0,52934.0,wikiart,Naïve Art (Primitivism),The Story of the Rooster. The little goat,train_and_test,True,79362.jpg
72339,Marc Chagall,1980,genre painting,559.0,750.0,101162.0,wikiart,Surrealism,Newlyweds with Paris in the Background,train_and_test,False,19959.jpg
72343,Marc Chagall,1920,genre painting,750.0,559.0,72035.0,wikiart,Surrealism,Composition with Circles and Goat,train_and_test,True,57978.jpg
72444,Marc Chagall,c.1963,religious painting,758.0,552.0,239873.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,False,79228.jpg
72501,Marc Chagall,1966,cityscape,544.0,768.0,547830.0,wikiart,Cubism,Cows over Vitebsk,train_and_test,True,20830.jpg
72509,Marc Chagall,1961,genre painting,544.0,768.0,538904.0,wikiart,Naïve Art (Primitivism),Acrobates,train_and_test,True,70583.jpg
72510,Marc Chagall,1956,genre painting,544.0,768.0,421112.0,wikiart,Naïve Art (Primitivism),On Two Banks,train_and_test,True,86188.jpg
72511,Marc Chagall,1915,genre painting,544.0,768.0,420867.0,wikiart,Expressionism,Soldiers with Bread,train_and_test,True,49540.jpg
72513,Marc Chagall,1968,genre painting,544.0,768.0,502624.0,wikiart,Naïve Art (Primitivism),Peasant with bouquet,train_and_test,True,45021.jpg
72519,Marc Chagall,,still life,590.0,708.0,52016.0,wikiart,Naïve Art (Primitivism),Still Life with Vase of Flowers,train_and_test,True,72682.jpg
72556,Marc Chagall,1974,portrait,572.0,730.0,62818.0,wikiart,Naïve Art (Primitivism),Multicolor Clown,train_and_test,True,73917.jpg
72586,Marc Chagall,1963,genre painting,543.0,768.0,153112.0,wikiart,Naïve Art (Primitivism),Clown in Love,train_and_test,True,52085.jpg
72600,Marc Chagall,,illustration,758.0,550.0,53660.0,wikiart,Naïve Art (Primitivism),The Story of the Rooster. The little goat,train_and_test,False,80745.jpg
72647,Marc Chagall,1969,genre painting,595.0,700.0,95041.0,wikiart,Naïve Art (Primitivism),Near Saint Jeannet,train_and_test,True,54486.jpg
72742,Marc Chagall,1911,nude painting (nu),540.0,770.0,56842.0,wikiart,Expressionism,Nude with flowers,train_and_test,False,68618.jpg
72776,Marc Chagall,1966,religious painting,639.0,650.0,103076.0,wikiart,Naïve Art (Primitivism),Moses receiving the Tablets of Law,train_and_test,True,35265.jpg
72778,Marc Chagall,c.1963,religious painting,639.0,650.0,94562.0,wikiart,Naïve Art (Primitivism),Striking the Rock,train_and_test,True,66013.jpg
72840,Marc Chagall,1962,design,553.0,750.0,99388.0,wikiart,Naïve Art (Primitivism),The Tribe of Benjamin. Stained glass window for the synagogue of the Hadassh Hebrew University Medical Center in Jerusalem.,train_and_test,True,23763.jpg
72849,Marc Chagall,c.1923,illustration,540.0,768.0,186013.0,wikiart,Naïve Art (Primitivism),Tchitchikov triumphant,train_and_test,True,64036.jpg
72913,Marc Chagall,c.1963,sketch and study,637.0,650.0,112222.0,wikiart,Naïve Art (Primitivism),Striking the Rock,train_and_test,True,19135.jpg
72961,Marc Chagall,1917,self-portrait,517.0,800.0,88811.0,wikiart,Cubism,Self portrait with palette,train_and_test,False,71271.jpg
72978,Marc Chagall,c.1964,sketch and study,636.0,650.0,82201.0,wikiart,Naïve Art (Primitivism),The sacrifice of Isaac,train_and_test,True,29650.jpg
72998,Marc Chagall,1957,genre painting,538.0,768.0,142237.0,wikiart,Naïve Art (Primitivism),The clown musician,train_and_test,True,83494.jpg
73002,Marc Chagall,1963,symbolic painting,538.0,768.0,109724.0,wikiart,Naïve Art (Primitivism),Offering,train_and_test,True,92463.jpg
73003,Marc Chagall,,cityscape,538.0,768.0,168842.0,wikiart,Naïve Art (Primitivism),View from a Window (Vitebsk),train_and_test,False,1378.jpg
73009,Marc Chagall,,illustration,758.0,545.0,59873.0,wikiart,Naïve Art (Primitivism),The Story of the Rooster. The little goat,train_and_test,True,47389.jpg
73062,Marc Chagall,,portrait,537.0,768.0,91212.0,wikiart,Cubism,A poet,train_and_test,False,24393.jpg
73153,Marc Chagall,c.1963,religious painting,758.0,543.0,101554.0,wikiart,Naïve Art (Primitivism),Moses with the Burning Bush,train_and_test,True,71308.jpg
73160,Marc Chagall,1964,design,633.0,650.0,60022.0,wikiart,Naïve Art (Primitivism),Christ (study to vitrage in Metz Cathedral),train_and_test,True,91595.jpg
73168,Marc Chagall,1955,self-portrait,565.0,728.0,40553.0,wikiart,Naïve Art (Primitivism),Self Portrait with a Palette,train_and_test,True,74975.jpg
73209,Marc Chagall,,sketch and study,535.0,768.0,86492.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,False,13530.jpg
73210,Marc Chagall,c.1916,genre painting,535.0,768.0,151571.0,wikiart,Naïve Art (Primitivism),Bathing of a Baby,train_and_test,True,2182.jpg
73216,Marc Chagall,1961,sketch and study,758.0,542.0,178374.0,wikiart,Surrealism,Adam and Eve expelled from Paradise,train_and_test,True,1981.jpg
73217,Marc Chagall,c.1963,sketch and study,758.0,542.0,101740.0,wikiart,Surrealism,The Jacob's Dream,train_and_test,True,88188.jpg
73414,Marc Chagall,1968,genre painting,532.0,768.0,218383.0,wikiart,Naïve Art (Primitivism),The Summer Evening,train_and_test,False,59742.jpg
73417,Marc Chagall,c.1906,portrait,532.0,768.0,134567.0,wikiart,Expressionism,Old Woman with a Ball of Yarn,train_and_test,True,21648.jpg
73527,Marc Chagall,1962,genre painting,700.0,582.0,101396.0,wikiart,Naïve Art (Primitivism),The Farmyard ,train_and_test,True,64212.jpg
73567,Marc Chagall,1971,design,758.0,537.0,82324.0,wikiart,Naïve Art (Primitivism),"Gobelin above the entrance of the Museum ""Message Biblique Marc Chagall""",train_and_test,True,24233.jpg
73582,Marc Chagall,1981,design,626.0,650.0,52087.0,wikiart,Naïve Art (Primitivism),Chapel du Saillant,train_and_test,True,47691.jpg
73637,Marc Chagall,1910,genre painting,529.0,768.0,368307.0,wikiart,Expressionism,Butcher,train_and_test,False,64807.jpg
73708,Marc Chagall,1966,religious painting,758.0,535.0,81274.0,wikiart,Surrealism,The Jacob's Dream,train_and_test,True,60236.jpg
73750,Marc Chagall,1924,landscape,540.0,750.0,64707.0,wikiart,Naïve Art (Primitivism),The Window,train_and_test,False,27719.jpg
73775,Marc Chagall,1960,sketch and study,758.0,534.0,59891.0,wikiart,Surrealism,Song of Songs III,train_and_test,False,64289.jpg
73777,Marc Chagall,1981,genre painting,758.0,534.0,74142.0,wikiart,Surrealism,The painter and his double,train_and_test,True,44206.jpg
73779,Marc Chagall,c.1963,sketch and study,758.0,534.0,201186.0,wikiart,Surrealism,The Jacob's Dream,train_and_test,True,79166.jpg
